"zone11","zone14","zone15","zone16","zone17","zone18","zone19","zone20","zone21","Year"
26.2925831276538,87.2936764822,48.8589555733714,67.9809104716667,40.8254798898857,44.3052675173226,236.5847587932,119.598341617043,1174.86025095332,1987
9.65980204781633,56.3167338121579,76.5783229845,32.4315447702703,16.95108774102,33.2135377218788,111.031505901174,114.016500464237,210.139854737674,1988
76.4628211084149,60.9848879949412,59.4789239058286,71.1860217030213,64.8937510774444,154.823380066531,270.988231095619,341.715413037093,356.97181763306,1989
41.2833003526923,78.0410632101404,90.3960290465263,90.4964618678667,31.6582183622571,84.7494815791842,463.781838147556,366.410486502372,559.689955545957,1990
59.1192964924157,141.775868382939,129.131410660481,78.7762793829535,71.0733404962766,92.5277926628125,348.70910432727,564.456598928167,818.601808669125,1991
34.8329235178571,56.6914366945769,52.6086561555,78.0115510304222,26.5897661033488,29.808517652931,124.988588282155,344.691864472161,79.2872025352895,1992
47.2199046814035,75.0696656789828,149.810434939676,36.03351493692,48.2344531226757,48.5974443429,95.8602137547593,148.584428298923,217.14898653345,1993
35.0374005133211,41.7118332196875,80.1272344864884,61.97289178692,56.3259236872973,113.933257819122,200.628601328222,309.61520019778,669.226446879571,1994
51.6907418981358,91.7900570194906,185.519440426944,126.067636571043,65.9541822595,95.5325879728148,410.027777618396,354.349252556268,485.7309733374,1995
24.2904615515281,139.636149316566,76.187811426,80.6225861803077,31.7523499674783,105.385034515867,276.084311415,67.0812303354545,167.868292830082,1996
54.3794559211647,32.6967598344615,93.6100409843333,56.0001322848333,19.7942711971667,57.8277075650357,180.85739214398,137.124980650625,274.13956044714,1997
54.4968770324935,74.4043249292708,43.8690596452857,69.8512296009661,34.5192210753448,167.929810753034,333.776880590304,351.3110996388,296.111877134949,1998
122.393433997588,172.177580025057,79.4827958721892,84.3972175606531,57.8319026675122,116.11685622364,361.107729676981,321.099995651115,303.0670576755,1999
81.3873336112118,255.994792176956,121.217928400649,108.108775207949,45.079175984717,207.2046948593,234.083771359051,465.194293514089,579.09201996119,2000
97.9030181454545,110.423380852558,55.4609668840541,71.3830602849231,56.0474836904783,116.595426046167,176.428480879,123.448094047667,401.722309204182,2001
104.172497139702,85.8252734743958,97.9331047585581,37.9079440681633,92.0717703538571,378.477948231241,392.416515365765,146.185979294271,355.224483806535,2002
135.634684600291,192.392587665477,134.463237105483,77.2754097365,48.9586186542564,85.312207008075,566.500205390889,403.250754787196,245.506559928174,2003
51.7673182437037,183.19916439405,108.172252169371,61.0547496209189,90.5315267383077,250.641760034543,332.224365280465,193.954257533873,556.198461086143,2004
57.9774235388784,242.7295408711,118.864302166519,119.834611179816,164.26906169659,238.391828016842,173.425766137902,169.476242860152,154.026617754889,2005
315.950428754374,414.082609203049,285.312083139885,234.5902661235,203.07490002802,409.777684473767,567.815457109087,477.601514430873,410.526824553757,2006
151.212798430606,148.185130923943,65.6541925074687,81.0189020869,137.724478807765,132.994597589708,316.252168541571,328.79522499764,368.324308767,2007
68.7717731491373,295.908901416644,252.360551088283,128.564519472892,226.605765998687,339.729319316767,506.382370970953,229.456112045982,412.125315286083,2008
86.3890850332444,211.063344171313,229.663891992034,236.606067749913,382.688241031905,423.217854589216,498.638543955125,232.583880323615,465.500473778533,2009
70.3231277040114,517.056288367609,260.575762819441,315.892958657915,228.812803295698,155.356532467444,414.341307941733,408.009535399957,864.877871375394,2010
44.6351693846269,296.378370381905,173.404657709364,201.6356753696,361.288365546417,293.85016195486,768.963055503538,544.451486156539,365.919244781071,2011
86.2102959671014,424.281612910811,272.096462010742,309.222713607545,177.364523759189,340.180070552653,201.294254562939,620.039447468857,360.3999998235,2012
128.20992677612,213.537605045152,114.661479461304,109.60999541968,91.4234831293333,226.802239117395,660.500752666964,175.140035957613,158.973124371429,2013
58.6227326940328,205.275810848615,165.673733967562,215.54008412693,158.080997727,171.934972349422,200.372213308788,265.006167818657,138.848792367346,2014
55.1773608618,436.686283063902,318.455875034839,174.2175136614,364.633143963236,278.031532130875,400.387226217343,312.052855615351,326.06230521908,2015
31.99769439684,209.652750516105,247.485970142308,219.139074773744,174.4842625025,166.9247313638,345.089237256906,300.897385323733,120.100121419,2016
94.1344158860645,242.413303602286,322.4143694972,181.517122784844,166.928832449667,207.273472438435,149.343756976088,336.502453875744,445.344061025321,2017
82.0345841943148,345.354272226111,184.149862085759,129.816308414238,120.774479454882,206.225916926,414.373085025708,285.028698828846,144.274152901107,2018
42.7712571210161,106.546870097,121.030803971769,201.06381875305,87.6112699865385,171.894545459136,582.281186430063,388.709274703889,169.785696099208,2019
