"zone11","zone14","zone15","zone16","zone17","zone18","zone19","zone20","zone21","Year"
4.89144505085714,23.4937607158182,39.3058565607692,3.85064915214286,0.8864864349,1.14832514,52.606595868,63.5355022422,12.5674285903333,1987
3.0763635252,45.769860838,14.0984634400667,42.562680176,14.4385325138095,328.529647238846,27.49655923915,7.11780638675,5.552601576125,1988
17.1463253151515,125.485157188261,0.733874541076923,27.5061732533125,46.6799029176471,74.3416935846154,62.3991666313,18.0583465579333,0.33571424485,1989
5.55694728941463,85.3652717192632,1.4329262969375,21.8366600045,4.65602317223077,32.8493309016667,11.240942092381,15.9560974641429,0.571428571428571,1990
25.963820429,78.3196314027273,46.5012270916,45.2931739813333,11.6414088173684,48.1855946285,7.26499733131579,5.15271690372,0.454545338916667,1991
18.4095317665909,49.8261635522727,16.4370774486154,18.6690197983684,4.2051335654,4,30.8790478905185,19.02712821935,3.47044296253333,1992
14.2083354629333,92.9077718978261,79.6280656191538,23.9168835728333,1.5962012608,27.435342407,48.7148567827083,82.5079262413684,5.13333333333333,1993
6.47952772436842,44.24323120385,14.2554435055,34.502604879,22.337837697375,56.2650749922727,20.285179715,21.4985947077222,8.82954502125,1994
6.083743786,122.980953816842,35.5089642986875,107.01648660485,0,0,47.6669506848,130.44676150855,17.0308853557857,1995
1.11229944229412,30.7319213875,36.9659066498667,16.3924490146154,6.66225083657143,83.2469944433333,94.1022602704167,37.7160753521429,6.34477342885714,1996
14.0029281847879,23.5034321869545,18.5040735507143,22.204829023,0.923076923076923,19.7905684261538,65.9389721061905,79.6269731504375,8.40424548852941,1997
73.5423260324242,109.1641088852,40.0606227871,41.0662955593448,0,51.7457606,108.2991256725,80.1609593497222,3.35461734335294,1998
2.494964195,30.2900441649,10.4552546907143,11.42798858644,1.8155838014,66.428527825,20.7821740755185,30.4764141527778,4.81675179822222,1999
95.1636100096471,67.10954861875,48.5175021855625,29.8872599313333,47.5416854052632,0,22.4492949790714,9.86164253568421,20.6432490648,2000
4.31218991151515,24.9956160647778,34.9234713263125,54.0189570475238,10.5906584827692,122.70740318875,32.5659478784,44.5023695999412,2.22079891633333,2001
22.3415776693171,62.8556749988667,72.1079806257222,56.16045427375,7.91065328247059,86.0835445395,62.88544241325,20.3156050932,10.6000525610714,2002
5.02196505660937,51.7319217842381,10.7647249355,63.9748711283529,0.571384766470588,9.45009485916667,79.2125511155455,32.2640076844118,5.8432884219375,2003
3.98109979336364,10.4321353932,34.819891794,42.6146832959231,29.4102594290952,100.818536377,37.7066611431739,17.7401069327368,0.146074167866667,2004
57.2077329745,83.4808129520833,22.9695031410909,27.4504417996154,46.0946467446154,192.7408294125,39.6359459432609,7.46589631238462,1.21678109590909,2005
9.67941999413889,138.776236176087,28.0824408100909,92.1964985327273,36.1237680167826,24.88951416,95.4884705373636,20.4529936397826,1.06808867823077,2006
11.4979131379,50.7741470348095,22.9221091642308,19.495762824375,9.60792022283333,92.13164406,102.572805786,3.91990939045455,1.07091722052381,2007
15.51130443604,46.5789634845652,11.8961876521818,16.2093496315357,39.929643251,28.3607609058286,67.5917471721176,15.2595000643846,2.2110061645625,2008
17.3327579504464,36.6947008555714,19.3325244057222,43.8835505447368,75.6185655002941,60.3319711212105,30.3234953605667,9.87869753214286,0,2009
0.206896551724138,65.3179708207143,32.188912964,55.6224524665714,70.4433210462857,34.23376758625,12.8824768728,7.98060894066667,0.570952687857143,2010
3.54545454545455,30.1334391276,5.5,12.1480167616471,31.4016082077273,20.9325593977,22.4609173778,11.5260478422857,0.878637949666667,2011
1.7338707446875,39.2727272727273,0.221606572444444,23.0885696466667,7.09982706733333,34.2117106093333,9.60245982027273,4.663839427,0,2012
36.6666666666667,44.8888888888889,27.9254112243333,52.973449705,116.66479492,58.0334972,9.3161888128,7.9472740182,0,2013
1.38461538461538,18.7272727272727,17.311381549,7.85587930678571,17.99977822305,2.59783501605,6.145311356,1.99888897,0,2014
22.9664103222222,25.5769823250909,17.4122314457143,67.4391162638462,75.1025448962222,35.0339420538235,18.7018925599231,13.9789308991111,0,2015
0,61.6664816538333,0.3975702286,14.8418276489091,10.2204471825,26.241702742,25.6568902816154,2.64058812466667,0,2016
3.72727272727273,170.5,33.04996871375,15.0896784458333,15.8064519882,14.6497773564706,46.9187315014667,6.83986335344444,0,2017
7.24534185284211,46.9493233033636,58.8957006765556,43.5954928114,468.328155179471,229.1908493,145.99897638575,10.6308606466667,0,2018
3.22611054904762,13.7087511335714,55.8040161066667,27.9785777718333,29.12426223675,64.39688068375,45.6984558146667,64.6611932962857,0,2019
