"zone11","zone14","zone15","zone16","zone17","zone18","zone19","zone20","zone21","Year"
3.75516764321905,13.5680335999333,21.0390454116,4.31208375096875,4.89343473625926,11.7262413718182,24.1362067784211,30.8568369338387,2.21879057459091,1987
1.43587906743038,36.6158886704,11.7487195333889,22.493142306963,11.150229550675,195.6017433505,15.4877859032955,3.69526679505,2.7763007880625,1988
8.85859158734177,120.256608972083,3.79917476636,12.4766404687561,33.6363595320833,48.6500447591667,34.6085469904103,16.863248086871,0.46864109504878,1989
2.70921545908247,37.2653369481333,2.10097551330769,12.1008972997297,3.19743932996429,19.7184910148261,19.8653326909091,10.0353638698529,0.685714285714286,1990
13.6630843149552,35.92277601226,26.8400300673158,24.3119405115,12.3345704825526,40.295238823931,21.2842506556944,15.2849944725909,3.11503927158065,1991
7.5985219687193,30.3538888298718,7.181557083,10.0704850085,2.28448178696774,3.15584356090909,33.0838652007857,10.9701180340488,30.7605739461379,1992
8.98457483976842,48.2872793406,41.0775341793704,12.6618795385588,4.07053913178125,20.24635362625,30.1143330789423,55.9982673345556,3.64222939793939,1993
3.21472311578824,24.5061342408919,8.4625353353871,19.8199299908182,17.6469450528065,34.9363500057619,14.8265128985227,10.6147360189487,4.414772510625,1994
3.52304144829032,60.9488125326667,27.9307715091667,63.7655314602941,1.06403917594286,24.956441244,27.5240936284615,82.9699979193243,14.5535344477742,1995
0.837628132957143,17.7045496502439,20.8747789230741,7.36145897016667,3.78127750183784,42.8375783652381,53.7716979539545,23.5436709477308,3.23814516293023,1996
7.12267621360606,15.8637599365758,11.8844104240455,11.7230476221026,0.479999983740741,12.92156176635,41.562146409234,51.1426094958966,5.8196705915641,1997
40.9123954142833,75.5199293178108,16.62252487168,25.5093624599792,4.28571428571429,47.3180992495238,72.045460992587,38.2202002361463,3.60689357251724,1998
2.4993678420597,16.1138768075385,8.81453132456667,9.06509854163415,0.796501086346154,73.0042003236364,35.8530581919038,25.2860308463684,7.769137438,1999
50.0115843958209,37.0584443506316,31.05120139876,17.54788773575,23.04511337265,85.0132882285714,12.9286286532075,6.85022409716667,9.80753745369697,2000
2.71062383065625,12.5686523074865,22.0319115185517,38.375031853,9.62763702975,65.8147689214667,25.1834661618788,28.3984166428065,1.39140331047059,2001
14.0256598187838,30.6026035550938,38.7516931823429,27.8369761381818,3.99368978941176,62.85677165925,49.6419511041739,38.67287985055,12.3752597185,2002
6.27013239560204,38.0834525233684,7.80082189447619,57.2406741674737,0.334949690689655,12.47864850375,58.3765837188837,27.4565573450488,3.46268943522222,2003
2.33709833696774,5.2847249777037,20.6151647570769,21.4717133375,15.6357514623,93.4544307160714,31.3410852400769,14.8810423006486,2.93035728703226,2004
37.5282278893333,58.1554142744186,22.91003136,20.395790480975,21.38265660275,119.221050228462,70.419838145,5.89414354442308,3.45158396928889,2005
14.8822660179014,80.4085287605319,19.9796288253636,51.3913036788571,24.055153893375,77.852609657,62.8246768153023,15.485260218122,1.47745809865517,2006
11.6764452728361,42.9420023677037,19.4523158072692,14.0346273071212,25.9512932357714,91.9594377385714,61.4003988956087,6.70488246790323,0.642550332314286,2007
10.0111602280278,23.9859425375,13.1788188162143,12.8547577748,22.3131276472703,21.6946959903043,101.9080346598,13.0248033741667,1.85680732725,2008
19.3304030154056,50.0850336996393,23.0236778812857,26.7574871962128,58.4806472562836,63.9409217103205,29.5192404129355,8.11819985964286,0.0683202414827586,2009
2.73086160686567,81.1584732191429,30.51909973236,38.735308401,52.3965592145952,84.2058906623654,71.2332376322162,25.4502940746875,17.4041952117333,2010
2.65174455059184,30.6889414468,18.9995956420526,21.7443363021212,29.2133566413261,36.5250018818837,35.6016304853947,127.826315235647,3.25385148192857,2011
1.15439907074,28,1.88784519827778,42.9978822588462,25.1445394353548,56.9823537867576,60.7854860548621,18.91261839785,0,2012
15.8709677419355,31.1888113883636,11.0624653493333,10.1154646274375,62.5389694933333,69.1661522464444,6.12243572866667,3.20955547953846,0.152911626384615,2013
1.16666666666667,10.9983345813636,12.8824663629,6.56853706485714,25.0343643605,20.6814364609167,3.9261253996,15.0779280685,0,2014
12.7469231117647,25.17387222304,25.4411391185263,42.8753578059259,70.1951047615833,70.0825260233513,18.3199049005333,10.2225102265294,0,2015
6,38.3821188608333,6.71126651807692,13.4285327180417,7.69632914227027,25.6934239717333,17.8572329072963,3.22655248675,0.74175786975,2016
15.6,107.52380952381,28.0333124758333,72.3264397825769,33.7604264231538,33.318617933,33.1941767970645,11.8282241324211,0.467729680705882,2017
4.19644859497436,28.52212781685,38.7538316305625,23.5806379334333,213.418084266077,132.032857256667,110.445212861476,10.45620727525,0.1245846748125,2018
5.76679148489362,8.48511594888235,24.9104480715714,16.56790820725,23.284778927425,110.644091846419,24.4086782413548,29.1943886115882,0.180514422363636,2019
