"zone11","zone14","zone15","zone16","zone17","zone18","zone19","zone20","zone21","Year"
11.0275274905,93.8750585368621,68.131746291875,64.9721058151765,29.251068116,32.8573192572667,41.5534427684,28.4865420663333,0,1987
11.9986871174286,60.5698326377241,77.0650019935294,21.4200836311111,9.97556367292308,25.2334060167368,35.0466721865238,52.7648442466452,32.2118621823,1988
100.256554893233,66.4406824136129,89.93620749,64.6303220207273,71.3177665733,31.4586876168824,66.7620006045454,70.40843136128,47.1137109910769,1989
43.2242090904423,94.0527343783077,96.6858458324783,130.977077481545,38.7425975425789,69.7267519125,90.5138348247727,90.8953912471053,63.7574985677778,1990
63.2442278766889,107.424806975533,83.7508512235714,91.4065208914,72.20702991308,88.000709909,144.798461006789,170.12200317048,44.2341233189091,1991
63.4076747886563,75.1966674811333,105.896871022357,105.35267372248,44.5410160495,39.8936260435882,53.9134236059259,78.3532576243667,54.4682273874444,1992
66.9436829693857,59.3013508895172,203.661531356471,57.2079246201154,40.4505090191667,21.6054079521875,81.65094745224,121.60953015725,28.7951924027778,1993
31.2774735482857,53.45004963,94.6176634342857,87.1168115224,79.1660896318,48.3722046468571,134.13060909887,95.981034278375,58.505971145,1994
42.0324900098205,72.539120358037,234.144341417778,187.27569484325,36.0651270181053,48.9801543097143,106.648658533,70.3152458847333,150.556368176105,1995
24.4009093373721,121.365232183111,105.887655159474,90.4900923326471,33.8108395674286,16.5407752256923,32.96853244724,65.8286345243103,101.9401884105,1996
65.8934748343488,39.1415146710741,123.7478349686,85.8115630541923,22.2163207407368,51.7452797356667,97.3584864223478,113.983019919591,102.784241359292,1997
43.712160565814,73.1858534810625,48.0102631728571,59.3148248314412,46.5254096977273,64.9787063576667,89.6501144562917,93.108656524931,66.2239478636818,1998
84.6653960557619,236.920257498846,60.7260265321667,102.640621881655,55.0192682461667,41.0008632373333,67.6255491420714,50.4830594575517,54.2240541675909,1999
33.82936405,128.570314402917,79.0421314297273,90.19594893005,27.7544338519231,30.7133057906667,107.949580574867,137.401340024,246.402921409048,2000
51.0378989281628,127.842385540037,47.5471601962632,78.160369726,56.4989566757,87.0409330007143,76.2502957108889,103.053545538571,121.913367560043,2001
115.95320011478,131.28233553413,101.691433561409,40.6649972757727,101.746312976565,44.2612779451429,82.3122542075769,75.1177510607333,65.7589104978571,2002
57.516785974,68.25037033148,80.260706538,83.6435986771667,32.0242883528182,60.90050630305,70.6258371202174,125.114152072,106.074883588043,2003
23.5950795563953,220.888926095818,107.163377130889,41.5424341332941,72.005833095963,76.482434683,64.9709070925,86.6778877255,186.08958581181,2004
68.1615827267442,265.40203784171,89.00829387075,77.9005745709091,59.7061027907778,98.6780373757143,108.439992244348,149.068365661375,111.207307326593,2005
85.7477567106087,280.289618152655,62.4423083590714,71.9651486057778,96.3003829213929,114.227426528692,105.339587170565,183.64296615875,245.049072081947,2006
112.639629241129,120.566247283379,69.6642885786471,36.2177725347222,84.7449022657143,47.9538491154706,71.02511773335,151.271545192778,136.894960991115,2007
39.9087545818049,497.818203328636,207.042166373765,142.743997391881,154.312616167522,90.8647026568409,146.007133185842,124.841263768694,225.026587293,2008
142.864887356514,134.727606805286,129.531420661217,115.535037548467,152.774976325531,133.880649728638,186.907537057323,233.535587738056,374.451197697864,2009
85.049833583825,90.0151214645455,122.951737301667,250.373868870846,196.253010801933,101.249327728517,205.597453755444,227.757930533211,416.093710765571,2010
40.8016723990625,191.941490538095,188.82433319,198.868654494074,65.6940197178387,167.398872645857,159.52931163419,164.021755647778,141.519557695533,2011
93.2822570791667,43.625,136.534873086385,173.987909012,158.119776519304,181.0718908305,113.910161161769,235.958359778,291.911336035455,2012
84.8592762240952,95.79433249625,89.3185874177778,76.9489542673333,77.9333093993333,68.3204686649375,147.037759298333,126.811584464714,287.890889492222,2013
57.1328898112,212.756736359222,160.380268635857,191.567503428667,186.673264222778,155.472628680136,121.555906168667,163.811360524706,257.4847752215,2014
40.4004238979444,381.549836892105,170.374125555385,105.930121371158,130.330033902889,158.129781177905,229.759634014812,126.343010841706,324.102846766667,2015
12.4640682441176,208.549335007,182.344906623,111.608466247222,109.173389996227,104.173715485765,58.2412396899231,109.842020481462,116.86856651,2016
62.551724137931,123.7690595,409.42596562,152.9559100875,65.15625869848,179.861949570955,66.7017115288,182.733132154111,295.0480755255,2017
73.7973025193929,316.252478248235,113.627082817133,124.958116262619,65.28786441812,76.3031372121364,188.717240551308,133.893820196667,204.826335376429,2018
44.4458651373871,115.232126673077,136.451223518154,104.5940341976,93.1607875818,83.4339668950909,87.8175830888125,182.225907781438,247.508741993583,2019
